Balanced,Kernel,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
0,linear,62,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,linear,63,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,linear,64,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,linear,65,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,linear,66,0.0,0.9462962962962963,0.0,1.0,0.0,0.972407231208373,116,2044,0,116,0,2044,0.9462962962962963,0.5,0.5
0,linear,67,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,linear,68,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,linear,69,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,linear,70,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,linear,71,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,72,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,linear,73,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,linear,74,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,linear,75,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,76,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,77,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,linear,78,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,linear,79,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,linear,80,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,linear,81,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,linear,82,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,83,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,linear,84,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,linear,85,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,linear,86,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,linear,87,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,linear,88,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,linear,89,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,linear,90,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,linear,91,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,linear,92,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,93,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,linear,94,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,linear,95,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,96,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,linear,97,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,linear,98,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,linear,99,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
1,poly,0,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,1,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,2,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,3,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,4,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,5,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,6,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,7,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,8,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,9,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,10,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,11,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,12,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,13,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,14,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,15,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,16,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,17,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,18,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,19,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,20,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,21,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,22,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,23,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,24,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,25,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,26,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,27,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,28,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,29,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,30,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,31,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,32,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,33,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,34,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,35,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,36,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,37,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,38,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,39,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,40,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,41,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,42,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,43,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,44,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,45,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,46,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,47,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,48,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,49,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,50,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,51,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,52,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,53,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,54,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,55,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,56,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,57,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,58,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,59,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,60,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,61,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,62,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,63,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,64,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,65,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,66,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,67,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,68,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,69,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,70,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,71,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,72,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,73,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,74,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,75,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,76,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,77,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,78,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,79,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,80,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,81,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,82,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,83,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,84,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,85,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,86,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,87,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,88,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,89,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,90,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,91,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,92,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,93,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,94,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,95,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,96,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,97,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,poly,98,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,poly,99,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
0,poly,0,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,1,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,2,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,poly,3,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,4,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,5,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,6,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,7,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,8,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,9,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,10,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,11,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,12,0.0,0.9472222222222222,0.0,1.0,0.0,0.9728958630527818,114,2046,0,114,0,2046,0.9472222222222222,0.5,0.5
0,poly,13,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,14,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,poly,15,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,16,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,17,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,18,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,19,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,20,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,21,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,22,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,23,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,poly,24,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,25,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,26,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,poly,27,0.0,0.9472222222222222,0.0,1.0,0.0,0.9728958630527818,114,2046,0,114,0,2046,0.9472222222222222,0.5,0.5
0,poly,28,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,29,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,30,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,31,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,32,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,33,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,poly,34,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,35,0.0,0.9462962962962963,0.0,1.0,0.0,0.972407231208373,116,2044,0,116,0,2044,0.9462962962962963,0.5,0.5
0,poly,36,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,37,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,38,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,poly,39,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,40,0.0,0.9532407407407407,0.0,1.0,0.0,0.9760606778857549,101,2059,0,101,0,2059,0.9532407407407407,0.5,0.5
0,poly,41,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,42,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,43,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,44,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,45,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,46,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,47,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,poly,48,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,49,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,50,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,51,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,poly,52,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,53,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,54,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,55,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,poly,56,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,57,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,poly,58,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
